,speed_gm,times
56606,50.56,1621498276.118
56607,50.53,1621498276.1379998
56608,50.51,1621498276.1580002
56609,50.51,1621498276.178
56610,50.66,1621498276.187
56611,50.48,1621498276.1980002
56612,50.47,1621498276.218
56613,50.44,1621498276.2380002
56614,50.4,1621498276.258
56615,50.35,1621498276.278
56616,50.31,1621498276.2979999
56617,50.27,1621498276.318
56618,50.22,1621498276.3379998
56619,50.18,1621498276.358
56620,50.14,1621498276.3779998
56621,50.63,1621498276.387
56622,50.08,1621498276.3980002
56623,50.03,1621498276.418
56624,50.01,1621498276.4380002
56625,49.96,1621498276.458
56626,49.92,1621498276.4780002
56627,49.9,1621498276.498
56628,49.85,1621498276.5180001
56629,49.8,1621498276.5379999
56630,49.76,1621498276.558
56631,49.72,1621498276.5779998
56632,50.61,1621498276.5870001
56633,49.67,1621498276.598
56634,49.64,1621498276.6179998
56635,49.61,1621498276.638
56636,49.57,1621498276.6579998
56637,49.51,1621498276.6780002
56638,49.48,1621498276.698
56639,49.45,1621498276.7180002
56640,49.39,1621498276.738
56641,49.35,1621498276.7619998
56642,49.32,1621498276.7779999
56643,50.58,1621498276.7870002
56644,49.28,1621498276.798
56645,49.23,1621498276.8179998
56646,49.19,1621498276.838
56647,49.16,1621498276.859
56648,49.11,1621498276.878
56649,49.06,1621498276.8979998
56650,49.04,1621498276.9180002
56651,48.99,1621498276.938
56652,48.96,1621498276.9580002
56653,48.92,1621498276.978
56654,50.59,1621498276.987
56655,48.86,1621498276.9980001
56656,48.63,1621498277.118
56657,48.59,1621498277.1379998
56658,48.54,1621498277.1580002
56659,48.5,1621498277.178
56660,48.49,1621498277.1980002
56661,48.45,1621498277.218
56662,48.82,1621498277.227
56663,48.41,1621498277.2380002
56664,48.38,1621498277.258
56665,48.35,1621498277.278
56666,48.32,1621498277.2979999
56667,48.26,1621498277.318
56668,48.23,1621498277.3379998
56669,48.19,1621498277.358
56670,48.13,1621498277.3779998
56671,48.78,1621498277.387
56672,48.07,1621498277.3980002
56673,48.03,1621498277.418
56674,47.97,1621498277.4380002
56675,47.93,1621498277.458
56676,47.9,1621498277.4780002
56677,47.84,1621498277.498
56678,47.79,1621498277.5180001
56679,47.75,1621498277.5379999
56680,47.7,1621498277.558
56681,47.67,1621498277.5779998
56682,48.74,1621498277.586
56683,47.62,1621498277.598
56684,47.61,1621498277.6179998
56685,47.58,1621498277.638
56686,47.53,1621498277.6579998
56687,47.5,1621498277.6780002
56688,47.47,1621498277.698
56689,47.42,1621498277.7180002
56690,47.36,1621498277.738
56691,47.33,1621498277.7580001
56692,47.29,1621498277.7779999
56693,48.7,1621498277.7859998
56694,47.24,1621498277.798
56695,47.19,1621498277.8179998
56696,47.16,1621498277.838
56697,47.1,1621498277.8579998
56698,47.05,1621498277.878
56699,47.02,1621498277.8979998
56700,46.98,1621498277.9180002
56701,46.93,1621498277.938
56702,46.9,1621498277.962
56703,46.84,1621498277.98
56704,48.66,1621498277.9859998
56705,46.81,1621498277.9980001
56706,46.57,1621498278.118
56707,46.54,1621498278.1379998
56708,46.5,1621498278.1580002
56709,46.46,1621498278.178
56710,46.76,1621498278.185
56711,46.44,1621498278.1980002
56712,46.39,1621498278.218
56713,46.36,1621498278.2380002
56714,46.31,1621498278.258
56715,46.27,1621498278.278
56716,46.22,1621498278.2979999
56717,46.17,1621498278.318
56718,46.13,1621498278.3379998
56719,46.1,1621498278.358
56720,46.05,1621498278.3779998
56721,46.72,1621498278.386
56722,46.0,1621498278.3980002
56723,45.95,1621498278.418
56724,45.93,1621498278.4380002
56725,45.87,1621498278.458
56726,45.83,1621498278.4780002
56727,45.81,1621498278.5
56728,45.75,1621498278.5180001
56729,45.72,1621498278.5379999
56730,45.68,1621498278.558
56731,45.63,1621498278.5779998
56732,46.69,1621498278.585
56733,45.58,1621498278.598
56734,45.55,1621498278.6179998
56735,45.51,1621498278.638
56736,45.46,1621498278.6579998
56737,45.41,1621498278.6780002
56738,45.36,1621498278.698
56739,45.32,1621498278.7180002
56740,45.28,1621498278.738
56741,45.23,1621498278.7580001
56742,45.18,1621498278.7779999
56743,46.65,1621498278.7849998
56744,45.15,1621498278.798
56745,45.1,1621498278.8179998
56746,45.06,1621498278.838
56747,45.01,1621498278.8579998
56748,44.96,1621498278.878
56749,44.9,1621498278.8979998
56750,44.87,1621498278.9180002
56751,44.85,1621498278.938
56752,44.82,1621498278.9580002
56753,44.8,1621498278.978
56754,46.61,1621498278.985
56755,44.77,1621498278.9980001
56756,44.6,1621498279.118
56757,44.56,1621498279.1379998
56758,44.49,1621498279.161
56759,44.42,1621498279.178
56760,44.73,1621498279.1859999
56761,44.37,1621498279.1980002
56762,44.3,1621498279.218
56763,44.25,1621498279.2380002
56764,44.18,1621498279.258
56765,44.12,1621498279.278
56766,44.06,1621498279.2979999
56767,44.0,1621498279.318
56768,43.95,1621498279.3409998
56769,43.89,1621498279.358
56770,43.85,1621498279.3779998
56771,44.71,1621498279.384
56772,43.83,1621498279.3980002
56773,43.79,1621498279.418
56774,43.77,1621498279.4380002
56775,43.73,1621498279.458
56776,43.7,1621498279.4780002
56777,43.67,1621498279.498
56778,43.64,1621498279.5180001
56779,43.61,1621498279.5379999
56780,43.57,1621498279.558
56781,43.54,1621498279.5779998
56782,43.49,1621498279.598
56783,44.68,1621498279.6009998
56784,43.44,1621498279.6179998
56785,43.38,1621498279.638
56786,43.35,1621498279.6579998
56787,43.29,1621498279.6780002
56788,43.25,1621498279.698
56789,43.22,1621498279.7180002
56790,43.18,1621498279.738
56791,43.14,1621498279.7580001
56792,43.08,1621498279.7779999
56793,44.65,1621498279.784
56794,43.02,1621498279.798
56795,43.0,1621498279.8179998
56796,43.0,1621498279.838
56797,43.01,1621498279.8579998
56798,43.02,1621498279.878
56799,43.02,1621498279.8979998
56800,43.02,1621498279.9180002
56801,43.0,1621498279.938
56802,43.01,1621498279.9580002
56803,43.0,1621498279.978
56804,44.63,1621498279.984
56805,42.98,1621498279.9980001
56806,42.95,1621498280.118
56807,42.93,1621498280.1379998
56808,42.93,1621498280.1580002
56809,42.91,1621498280.178
56810,43.0,1621498280.183
56811,42.9,1621498280.1980002
56812,42.9,1621498280.218
56813,42.88,1621498280.2380002
56814,42.9,1621498280.258
56815,42.9,1621498280.278
56816,42.9,1621498280.2979999
56817,42.9,1621498280.318
56818,42.88,1621498280.3379998
56819,42.88,1621498280.358
56820,42.89,1621498280.3779998
56821,42.99,1621498280.3830001
56822,42.89,1621498280.3980002
56823,42.9,1621498280.418
56824,42.9,1621498280.4380002
56825,42.93,1621498280.458
56826,42.93,1621498280.4780002
56827,42.95,1621498280.5059998
56828,42.98,1621498280.5180001
56829,43.0,1621498280.5379999
56830,43.02,1621498280.558
56831,43.03,1621498280.5779998
56832,42.99,1621498280.584
56833,43.06,1621498280.598
56834,43.09,1621498280.6179998
56835,43.1,1621498280.638
56836,43.12,1621498280.6579998
56837,43.15,1621498280.6780002
56838,43.16,1621498280.698
56839,43.17,1621498280.7180002
56840,43.18,1621498280.738
56841,43.19,1621498280.7580001
56842,43.21,1621498280.7779999
56843,42.98,1621498280.783
56844,43.21,1621498280.798
56845,43.23,1621498280.8179998
56846,43.24,1621498280.838
56847,43.26,1621498280.8579998
56848,43.28,1621498280.878
56849,43.28,1621498280.8979998
56850,43.3,1621498280.9180002
56851,43.3,1621498280.938
56852,43.31,1621498280.9580002
56853,43.33,1621498280.978
56854,42.96,1621498280.983
56855,43.34,1621498280.9980001
56856,43.41,1621498281.118
56857,43.43,1621498281.1379998
56858,43.45,1621498281.1580002
56859,43.45,1621498281.178
56860,43.36,1621498281.183
56861,43.43,1621498281.1980002
56862,43.44,1621498281.218
56863,43.43,1621498281.2380002
56864,43.42,1621498281.258
56865,43.4,1621498281.278
56866,43.39,1621498281.2979999
56867,43.38,1621498281.318
56868,43.36,1621498281.3379998
56869,43.33,1621498281.358
56870,43.31,1621498281.3779998
56871,43.39,1621498281.3830001
56872,43.29,1621498281.3980002
56873,43.28,1621498281.418
56874,43.28,1621498281.4380002
56875,43.28,1621498281.458
56876,43.28,1621498281.4780002
56877,43.28,1621498281.502
56878,43.27,1621498281.5180001
56879,43.26,1621498281.5379999
56880,43.26,1621498281.558
56881,43.26,1621498281.5779998
56882,43.4,1621498281.5830002
56883,43.24,1621498281.598
56884,43.21,1621498281.6179998
56885,43.19,1621498281.638
56886,43.18,1621498281.6579998
56887,43.15,1621498281.6780002
56888,43.14,1621498281.698
56889,43.12,1621498281.7180002
56890,43.09,1621498281.738
56891,43.07,1621498281.7580001
56892,43.05,1621498281.779
56893,43.4,1621498281.782
56894,43.02,1621498281.798
56895,42.98,1621498281.819
56896,42.95,1621498281.838
56897,42.92,1621498281.8579998
56898,42.9,1621498281.878
56899,42.86,1621498281.8979998
56900,42.84,1621498281.9180002
56901,42.84,1621498281.938
56902,42.81,1621498281.9580002
56903,42.79,1621498281.978
56904,43.4,1621498281.9859998
56905,42.76,1621498281.9980001
56906,42.55,1621498282.118
56907,42.52,1621498282.1379998
56908,42.48,1621498282.1580002
56909,42.41,1621498282.178
56910,42.72,1621498282.187
56911,42.36,1621498282.1980002
56912,42.3,1621498282.218
56913,42.26,1621498282.2380002
56914,42.22,1621498282.258
56915,42.17,1621498282.279
56916,42.13,1621498282.2979999
56917,42.1,1621498282.318
56918,42.04,1621498282.3379998
56919,42.01,1621498282.358
56920,41.95,1621498282.379
56921,42.69,1621498282.387
56922,41.91,1621498282.3980002
56923,41.89,1621498282.418
56924,41.86,1621498282.4380002
56925,41.82,1621498282.458
56926,41.8,1621498282.479
56927,41.75,1621498282.498
56928,41.74,1621498282.5180001
56929,41.7,1621498282.539
56930,41.65,1621498282.558
56931,41.6,1621498282.579
56932,42.65,1621498282.5870001
56933,41.57,1621498282.598
56934,41.52,1621498282.6179998
56935,41.46,1621498282.64
56936,41.41,1621498282.6620002
56937,41.36,1621498282.6780002
56938,41.29,1621498282.6990001
56939,41.22,1621498282.7180002
56940,41.15,1621498282.738
56941,41.11,1621498282.7580001
56942,41.06,1621498282.7779999
56943,42.63,1621498282.7870002
56944,41.01,1621498282.809
56945,40.96,1621498282.8179998
56946,40.92,1621498282.838
56947,40.88,1621498282.8579998
56948,40.84,1621498282.878
56949,40.81,1621498282.8979998
56950,40.79,1621498282.9180002
56951,40.75,1621498282.938
56952,40.72,1621498282.9580002
56953,40.68,1621498282.978
56954,42.59,1621498282.9859998
56955,40.62,1621498282.9980001
56956,40.34,1621498283.118
56957,40.28,1621498283.1379998
56958,40.22,1621498283.1580002
56959,40.17,1621498283.178
56960,40.6,1621498283.1859999
56961,40.1,1621498283.1980002
56962,40.05,1621498283.218
56963,40.0,1621498283.2380002
56964,39.94,1621498283.258
56965,39.89,1621498283.278
56966,39.85,1621498283.2979999
56967,39.79,1621498283.318
56968,39.73,1621498283.3379998
56969,39.67,1621498283.358
56970,39.61,1621498283.3779998
56971,40.54,1621498283.386
56972,39.56,1621498283.3980002
56973,39.49,1621498283.418
56974,39.45,1621498283.4380002
56975,39.4,1621498283.458
56976,39.33,1621498283.4780002
56977,39.27,1621498283.498
56978,39.2,1621498283.5180001
56979,39.14,1621498283.5379999
56980,39.08,1621498283.558
56981,39.02,1621498283.579
56982,40.5,1621498283.585
56983,38.95,1621498283.598
56984,38.9,1621498283.6179998
56985,38.84,1621498283.638
56986,38.77,1621498283.6590002
56987,38.71,1621498283.6780002
56988,38.65,1621498283.698
56989,38.59,1621498283.7180002
56990,38.52,1621498283.738
56991,38.45,1621498283.7580001
56992,38.38,1621498283.7779999
56993,40.45,1621498283.7849998
56994,38.32,1621498283.798
56995,38.25,1621498283.8179998
56996,38.17,1621498283.838
56997,38.1,1621498283.8579998
56998,38.04,1621498283.878
56999,37.95,1621498283.8979998
57000,37.88,1621498283.9180002
57001,37.81,1621498283.938
57002,37.74,1621498283.9580002
57003,37.69,1621498283.978
57004,40.39,1621498283.985
57005,37.64,1621498283.9980001
57006,37.21,1621498284.118
57007,37.15,1621498284.1379998
57008,37.06,1621498284.1580002
57009,36.99,1621498284.178
57010,37.56,1621498284.185
57011,36.92,1621498284.1980002
57012,36.86,1621498284.218
57013,36.79,1621498284.2380002
57014,36.7,1621498284.258
57015,36.65,1621498284.278
57016,36.57,1621498284.2979999
57017,36.51,1621498284.318
57018,36.45,1621498284.3379998
57019,36.39,1621498284.358
57020,36.33,1621498284.3779998
57021,37.48,1621498284.384
57022,36.27,1621498284.3980002
57023,36.2,1621498284.418
57024,36.11,1621498284.4380002
57025,36.04,1621498284.458
57026,35.96,1621498284.479
57027,35.87,1621498284.498
57028,35.82,1621498284.5180001
57029,35.73,1621498284.5379999
57030,35.67,1621498284.558
57031,35.59,1621498284.5779998
57032,37.42,1621498284.585
57033,35.49,1621498284.598
57034,35.45,1621498284.6179998
57035,35.38,1621498284.638
57036,35.28,1621498284.6579998
57037,35.21,1621498284.6780002
57038,35.14,1621498284.698
57039,35.06,1621498284.7180002
57040,35.01,1621498284.738
57041,34.92,1621498284.7580001
57042,34.83,1621498284.7779999
57043,37.35,1621498284.7849998
57044,34.73,1621498284.798
57045,34.64,1621498284.8179998
57046,34.54,1621498284.838
57047,34.45,1621498284.8579998
57048,34.33,1621498284.878
57049,34.24,1621498284.8990002
57050,34.14,1621498284.9180002
57051,34.05,1621498284.938
57052,33.97,1621498284.9580002
57053,33.86,1621498284.978
57054,37.27,1621498284.984
57055,33.77,1621498284.9980001
57056,33.14,1621498285.118
57057,33.05,1621498285.14
57058,32.94,1621498285.1580002
57059,32.84,1621498285.178
57060,33.66,1621498285.185
57061,32.73,1621498285.1980002
57062,32.64,1621498285.218
57063,32.53,1621498285.2380002
57064,32.43,1621498285.258
57065,32.32,1621498285.278
57066,32.2,1621498285.2979999
57067,32.08,1621498285.318
57068,31.96,1621498285.3379998
57069,31.85,1621498285.358
57070,31.73,1621498285.3779998
57071,33.55,1621498285.39
57072,31.64,1621498285.3980002
57073,31.56,1621498285.418
57074,31.45,1621498285.4380002
57075,31.34,1621498285.458
57076,31.25,1621498285.4780002
57077,31.16,1621498285.498
57078,31.07,1621498285.5180001
57079,30.97,1621498285.5379999
57080,30.86,1621498285.558
57081,30.74,1621498285.5779998
57082,33.45,1621498285.585
57083,30.64,1621498285.598
57084,30.53,1621498285.619
57085,30.41,1621498285.638
57086,30.3,1621498285.6579998
57087,30.19,1621498285.6780002
57088,30.06,1621498285.698
57089,29.93,1621498285.7180002
57090,29.83,1621498285.738
57091,29.7,1621498285.7580001
57092,29.58,1621498285.7779999
57093,33.34,1621498285.7849998
57094,29.45,1621498285.798
57095,29.33,1621498285.8179998
57096,29.21,1621498285.838
57097,29.07,1621498285.8579998
57098,28.95,1621498285.878
57099,28.84,1621498285.8979998
57100,28.72,1621498285.9180002
57101,28.6,1621498285.943
57102,28.48,1621498285.9580002
57103,28.38,1621498285.978
57104,33.23,1621498285.985
57105,27.58,1621498286.118
57106,27.46,1621498286.1379998
57107,27.34,1621498286.1580002
57108,27.23,1621498286.178
57109,28.15,1621498286.185
57110,27.09,1621498286.206
57111,26.99,1621498286.218
57112,26.85,1621498286.2380002
57113,26.73,1621498286.258
57114,26.63,1621498286.278
57115,28.24,1621498286.2940001
57116,26.51,1621498286.302
57117,26.41,1621498286.318
57118,26.28,1621498286.3379998
57119,26.16,1621498286.358
57120,26.05,1621498286.3779998
57121,28.03,1621498286.387
57122,25.93,1621498286.3980002
57123,25.8,1621498286.418
57124,25.66,1621498286.4380002
57125,25.54,1621498286.458
57126,25.42,1621498286.4780002
57127,25.28,1621498286.498
57128,25.15,1621498286.5180001
57129,25.04,1621498286.5379999
57130,24.91,1621498286.558
57131,24.8,1621498286.5779998
57132,24.67,1621498286.598
57133,24.57,1621498286.6179998
57134,24.44,1621498286.638
57135,24.31,1621498286.6579998
57136,24.19,1621498286.6780002
57137,24.08,1621498286.698
57138,23.94,1621498286.7180002
57139,27.92,1621498286.727
57140,23.81,1621498286.738
57141,23.7,1621498286.7580001
57142,23.58,1621498286.7779999
57143,27.82,1621498286.782
57144,23.46,1621498286.798
57145,23.34,1621498286.8179998
57146,23.21,1621498286.838
57147,23.08,1621498286.8579998
57148,22.97,1621498286.878
57149,22.85,1621498286.8979998
57150,22.74,1621498286.9180002
57151,22.61,1621498286.938
57152,22.49,1621498286.9580002
57153,22.37,1621498286.978
57154,27.7,1621498286.984
57155,22.24,1621498286.9980001
57156,21.49,1621498287.118
57157,21.37,1621498287.1379998
57158,21.24,1621498287.1580002
57159,21.13,1621498287.178
57160,22.11,1621498287.185
57161,21.01,1621498287.1980002
57162,20.88,1621498287.218
57163,20.78,1621498287.2380002
57164,20.65,1621498287.258
57165,20.52,1621498287.278
57166,20.4,1621498287.2979999
57167,20.27,1621498287.318
57168,20.14,1621498287.3379998
57169,20.03,1621498287.358
57170,21.98,1621498287.3830001
57171,19.9,1621498287.388
57172,19.79,1621498287.3980002
57173,19.65,1621498287.418
57174,19.55,1621498287.4380002
57175,19.43,1621498287.458
57176,19.31,1621498287.4780002
57177,19.19,1621498287.498
57178,19.08,1621498287.5180001
57179,18.95,1621498287.5379999
57180,18.83,1621498287.558
57181,18.7,1621498287.5779998
57182,21.87,1621498287.582
57183,18.58,1621498287.598
57184,18.46,1621498287.6179998
57185,18.34,1621498287.638
57186,18.23,1621498287.66
57187,18.11,1621498287.6780002
57188,18.01,1621498287.698
57189,17.9,1621498287.7180002
57190,17.78,1621498287.738
57191,17.68,1621498287.7580001
57192,17.56,1621498287.7779999
57193,21.74,1621498287.788
57194,17.46,1621498287.798
57195,17.35,1621498287.8179998
57196,17.24,1621498287.838
57197,17.16,1621498287.8579998
57198,17.04,1621498287.878
57199,16.94,1621498287.8979998
57200,16.84,1621498287.9180002
57201,16.73,1621498287.938
57202,16.61,1621498287.9580002
57203,16.5,1621498287.982
57204,21.61,1621498287.984
57205,16.43,1621498287.9980001
57206,15.81,1621498288.118
57207,15.7,1621498288.1379998
57208,15.6,1621498288.1580002
57209,16.31,1621498288.181
57210,15.5,1621498288.183
57211,15.39,1621498288.1980002
57212,15.3,1621498288.218
57213,15.21,1621498288.2380002
57214,15.11,1621498288.258
57215,15.03,1621498288.278
57216,14.91,1621498288.2979999
57217,14.84,1621498288.318
57218,14.74,1621498288.3379998
57219,14.64,1621498288.358
57220,14.54,1621498288.3779998
57221,16.21,1621498288.3820002
57222,14.44,1621498288.3980002
57223,14.34,1621498288.418
57224,14.26,1621498288.4380002
57225,14.17,1621498288.458
57226,14.07,1621498288.483
57227,13.98,1621498288.499
57228,13.88,1621498288.5180001
57229,13.8,1621498288.5379999
57230,13.7,1621498288.558
57231,13.6,1621498288.5779998
57232,16.11,1621498288.5830002
57233,13.5,1621498288.598
57234,13.4,1621498288.6179998
57235,13.32,1621498288.638
57236,13.23,1621498288.6579998
57237,13.13,1621498288.6780002
57238,13.04,1621498288.698
57239,12.95,1621498288.7180002
57240,12.86,1621498288.738
57241,12.77,1621498288.7580001
57242,12.68,1621498288.783
57243,16.0,1621498288.784
57244,12.6,1621498288.798
57245,12.5,1621498288.8179998
57246,12.41,1621498288.838
